# form	pos	lemma	sense	freq
འབྱོར་པའི་སྒྲ			<place> Sound of Wealth
འབྱོར་པའི་ཡོན་ཏན			<person> Qualities of Wealth
འབྱོར་པར་གནས			<person> Enriched Existence
འབྱོར་པར་ལྡན			<person> Samṛddha
འབྱོར་པ			<person> Ṛkṣa, Bhava, Wealth
འབྱོར་སྐྱོབ			<person> Bhavatrāta
འབྱུང་བ་བཟང་པོ			<place> Excellent Elements, Virtuous Occurrence
འབྱུང་བ་ཆེན་པོ་བཞི			<term> four great elements, elements
འབྱུང་བ་ཆེན་པོ			<place> Mahāsaṃbhava
འབྱུང་བ་ཆེན་པོ			<term> element, great element, great elements, major elements
འབྱུང་བ་དང་བཅས་པ			<term> associated with ordinary reality
འབྱུང་བ་མེད་པ			<term> absence of appearing
འབྱུང་བ་པ			<person> Bhūtika
འབྱུང་བ་རླུང་གི་ཡི་གེ			<term> wind element syllable
འབྱུང་བའི་དཔལ			<person> Glorious Source
འབྱུང་བའི་དཔལ			<place> Glorious Source
འབྱུང་བའི་ནང་སྤྱོད			<person> Bhūtāntaścara
འབྱུང་བའི་ཕུང་པོ			<person> Bhūtarāśi
འབྱུང་བར་བྱེད			<person> Āyatī
འབྱུང་བར་དམིགས་པ			<person> Apprehending Origination
འབྱུང་བ			<place> Source, Saṃbhavā
འབྱུང་བ			<term> element, Element-B (Marked Mode), escape
འབྱུང་བོ			<person> Element-C (Marked Mode)
འབྱུང་ཆེན་བཞི			<term> four great elements
འབྱུང་དཀའ			<person> Durabhisambhava
འབྱུང་གནས			<place> Ākara
འབྱུང་ཁུངས་ཀྱི་བརྒྱན་པ			<place> Adorned with Springs
འབྱུང་མེད་འོད			<person> Susambhavābha
འབྱུང་མེད			<person> Nonoccurrence
འབྱུང་མོ			<person> bhūtā, bhūtinī
འབྱུང་པོ་འདུལ་བའི་རྒྱུད			<text> The Bhūtaḍāmara Tantra
འབྱུང་པོ་འདུལ་བ			<person> Bhūtaḍāmara
འབྱུང་པོ་ཆེན་པོ་བཞི			<term> four great elements
འབྱུང་པོ་ཆེན་པོ			<term> great element
འབྱུང་པོ་ལྡན་མ			<person> Bhūtavatī
འབྱུང་པོ་མཐར་བྱེད་མ			<person> Bhūtāntakarī
འབྱུང་པོ་མཐར་བྱེད			<person> Bhūtāntakara
འབྱུང་པོ་ཐམས་ཅད་འཁྱིལ་མ			<person> Sarvabhūtāvartā
འབྱུང་པོ་ཐམས་ཅད་དབང་དུ་བྱེད་པ			<person> Sarvabhūtavaśaṅkarī
འབྱུང་པོ་ཐམས་ཅད་ཀྱི་ཏོག་མ			<person> Sarvabhūtaketu
འབྱུང་པོ་ཐམས་ཅད་པ			<person> Sarvabhūtika
འབྱུང་པོ་ཐམས་ཅད་ཡང་དག་པར་འཁྲུག་པར་བྱེད་པ			<person> Sarvabhūtasaṃkṣayaka
འབྱུང་པོ་ཟབ་མོ			<person> Bhūtagrasanī
འབྱུང་པོའི་བདག་པོ			<person> Bhūteśvara
འབྱུང་པོའི་དབང་ཕྱུག་མ			<person> Great queen of spirits
འབྱུང་པོའི་དབང་ཕྱུག			<person> Bhūteśvara
འབྱུང་པོའི་གདོང			<person> Bhūtamukha
འབྱུང་པོའི་གདོན			<term> bhūtagraha
འབྱུང་པོའི་ཁྱིམ			<place> Domicile of Ghosts
འབྱུང་པོས་ཟིན			<term> possessed by a spirit
འབྱུང་པོ			<person> Bhūta (a brahmin), Bhūta (the merchant and the dog)
འབྱུང་པོ			<term> bhūta, spirit
འབྱུང་ཞིང་འཇུག			<term> outflow
འབྱུང			<term> come forth
འཆའ་བ་མོ			<person> Grasanī
འཆབ་པ			<term> hypocrisy, resentment
འཆད་མཁན			<person> Teacher
འཆག་པའི་གནས			<term> meditation walkway
འཆག་སར་བྱས་པ			<term> walkway
འཆག་སར་མ་བྱས་པ			<term> path
འཆག་ས			<term> meditation walkway
འཆགས་པ			<term> remain established
འཆགས			<term> make a confession
འཆལ་བའི་ཚུལ་ཁྲིམས			<term> immorality
འཆལ་པའི་ཚུལ་ཁྲིམས་ཀྱི་སེམས			<term> immoral thought
འཆར་འགྲོ			<person> Udāyin
འཆར་འོད			<person> Udayana
འཆར་བ་པོ			<person> Udāyin
འཆར་བ			<person> Udāyin, Udayana
འཆར་བ			<term> arisen, rising
འཆར་བྱེད་ནག་པོ			<person> Kālodāyin
འཆར་བྱེད			<person> Udayana
འཆར་གྱལ			<person> Udaya
འཆར་ཀ་ནག་པོ			<person> Kālodāyin
འཆར་ཀ			<person> Udāyin, Udaya, Udāyī, Udayana, Udayin, Udayana
འཆར་ཀ			<place> Sunrise
འཆར་པོ			<person> Udayana
འཆི་འཕོ་མེད་པ་རྣམ་པར་གནོན			<person> Heroic Without Birth or Death
འཆི་འཕོའི་ཆོས			<term> due to pass away
འཆི་བ་མེད་པའི་དབྱིངས			<term> in the realm of immortality
འཆི་བ་མེད་པ			<term> immortality
འཆི་བ་རབ་ཏུ་འཇོམས་པའི་གཙུག་ཏོར་རྣམ་པར་རྒྱལ་བ			<person> Uṣṇīṣavijayā Who Conquers Death
འཆི་བ་རྗེས་སུ་དྲན་པ			<term> mindfulness of death, recollection of death
འཆི་བ་ཤེས་པ་འགོག་པ་ཤེས་པ་ལ་མཁས་པ			<person> Skilled in the Knowledge of Cessation as Related to the Knowledge of Death
འཆི་བའི་འདུ་ཤེས			<term> perception of death
འཆི་བདག་གི་བདུད			<term> demon of the lord of death, māra of the Lord of Death
འཆི་བདག་གི་རྒྱལ་པོའི་ཡུལ			<place> Yama's realm
འཆི་བདག			<person> Lord of Death, Yama
འཆི་ལྟས			<term> signs of death
འཆི་མེད་བྱིན			<person> Gift of Immortality
འཆི་མེད་མ			<person> Amṛtā
འཆི་མེད་རྔ་སྒྲའི་རྒྱལ་པོ			<person> Amṛtadundubhisvararāja
འཆི་མེད་རྟོགས་པའི་མེ་ཏོག་འོད་ཟེར་ཅན			<person> Radiant Flower of the Realization of Immortality
འཆི་མེད་ས་ཞག			<place> Amaraparvata
འཆི་མེད			<person> Acyuta
འཆི་མེད			<place> No Death
འཆིང་བའི་ནང་སྤྱོད			<person> Bandhanānantaścara
འཆིང་བ			<term> binding
འཆིང་བུ			<place> Kāñcī
འཆིང་ཆེན་པོ			<person> Mahāmārī
འདའ་བར་བྱེད་པ			<term> passing beyond
འདའ་བར་དཀའ་བའི་འཇིག་རྟེན			<place> World That Is Difficult to Transcend
འདའ་བར་དཀའ་བ			<place> Duratikramā
འདའ་ཀ་ཡེ་ཤེས་ཀྱི་མདོ			<text> The Sūtra on Wisdom at the Hour of Death
འདའ་ཀ་ཡེ་ཤེས			<term> wisdom at the hour of death
འདབ་འགྲོ			<person> Parṇaga
འདབ་བདུན་མ			<person> Saptaparṇā
འདབ་བཟང་སྐྱེས			<person> Sujātapakṣa
འདབ་བཟངས			<person> Suparṇī
འདབ་བཟངས			<place> Fine Petals
འདབ་བཟངས			<term> suparṇi
འདབ་བཟང			<term> suparṇa
འདབ་དཀར			<person> Śvetaparṇa
འདབ་གསུམ་མ			<person> Triparṇā
འདབ་མ་བརྒྱ་པ			<person> Śatapatra
འདབ་མ་མཐའ་ཡས			<person> Anantapatra
འདབ་མ			<term> petal
འདབ་མེད་སྐྱེས			<person> Ajātapakṣa
འདབ་སྤེན			<term> pattragupta
