# form	pos	lemma	sense	freq
དྲི་ཞོན			wind
དྲི་སྐྱེ་མ			produced of smell, kind of insect come into existence from dirt or moisture and heat
དྲི་བ་དྲི			to ask questions, to question
དྲི་བ་ལོག་པ			ask irrelevantly, wrong or contrary questions
དྲི་བ་འདྲི་བ			ask a question
དྲི་བ་འདྲིས་པ			interview
དྲི་ལྡན་མ			place in ancient india
དྲི་ལྡན་པ་བདུན			7 bon smells
དྲི་ཆུའི་སྣོད			bladder
དྲི་ཆུའི་བུངས་ཆེ			great quantity of urine
དྲི་རྫི་ལྡན			fragrant breeze, wind with odors of flowers
དྲི་ངའི་འདབ་ཆགས			hoopoe
དྲི་ངན་པ			bad smell, stench, offensive smell
དྲི་ངན་པ་དུལ་བ			suppression of stench
དྲི་ངན་ཁ་བ			stink
དྲི་ངན་ཕོག་པ			clothes soiled with spots and bad smell
དྲི་ངད་འཇམ་པ			very agreeable scent, virtue, laudable merit, qualification
དྲི་བླང་བ			smell
དྲི་བགོས་པ			saffron
དྲི་མེད་འོད			faultless light realm
དྲི་མེད་ཆུ			water
དྲི་མེད་གཟིགས			celebrated chinese buddhist scholar
དྲི་མེད་འོད་རྒྱན			a text
དྲི་མེད་འོད་ཟེར			a name of klong chen rab 'byams pa
དྲི་མེད་ཤེལ་གོང			Pure Crystal Sphere medical treatise by dil dmar bstan 'dzin phun tshogs in 18th century
དྲི་མེད་གཤེས་གཉེན			vimalamitra
དྲི་མེད་ལྷུན་པོ			lama of rnying ma pa
དྲི་མེད་ཀུན་ལྡན			name of an opera
དྲི་མེད་བཤེས་གཉེན			Vimalamitra; rdzogs chen master invited to Tibet by khri srong lde btsan, Vimalamitra
དྲི་མེད་ནོར་བུ			pure gem
དྲི་ང་བ			bad smell
དྲི་ང་བ་མེད			free from bad smell
དྲི་ང་བ་མེད་པ			odorless
དྲི་ཞིམ་བྱས			perfumed, scented
དྲི་ཞིམ་པ			sweet smell, agreeable smell, sweet fragrance, saffron
དྲི་ཞིམ་པོ			sweet perfume, scent, perfumery
དྲི་ཞིམ་གྱི་ཆུ			scent
དྲི་ཞིམ་ཨ་མྲ			1 of a mra'i mchog gi ming
དྲི་དང་འཕྲེང་བས་མཆོད་པ			worshipping with offerings of garlands and frankincense
དྲི་དང་ཕྲེང་བ			scents & garlands
དྲི་མཉམ་པ			of uniform smell
དྲི་ཆིལ་ཆིལ			rotten stench, stinks
དྲི་ཞིབ་དཀར			clear and definite instruction or direction
དྲི་ཅན་ལྟེ་བ			pod of musk
དྲི་འཛིན་སྐྱེས			SA sna'i rnam shes
དྲི་མནམ་པ			bad smelling
དྲི་བཟང་པོ			sweet smell
དྲི་བཟང་སྐྱེས			born of fragrance, insect, rose bug
དྲི་བཟང་དབང་པོ			musk deer
དྲི་བཟང་ཁང་པ			lotus; lotus flower
དྲི་ཆུ་གསིལ་བ			make water, piss
དྲི་མི་ཞིམ་པ			bad smell, stink, offensive smell
དྲི་གཙང་ཁང			sacred place, principal chapel
དྲི་བསྣོམས་པ			to smell the scent
དྲི་མ་བྲལ			SA dri bral
དྲི་མ་བསངས			removed the dirt or stain
དྲི་མ་ཅན			rat, mouse, filthy, dirty, sluttish
དྲི་མ་དཀུ			bad smell
དྲི་མ་དྲུག			6 sorts of defilement
དྲི་མ་གསུམ			3 impurities (bshang, gci, rngul)
དྲི་མ་མེད			has no impurities
དྲི་མ་ཞིམ་པོ			sweet smell, nice smell, aromatic, fragrant
དྲི་མ་ལྡན་མ			voluptuous woman
དྲི་མ་མེད་པ			SA dri med, stainless stage, 3rd stage of bodhisattva perfection, without defilement, epithet of buddha, pure, holy, all-good, clean, Tantra of the Immaculate Essence
དྲི་མ་མེད་པར			bleached, cleansed
དྲི་མ་མེད་པ་སྙིང་པོའི་རྒྱུད			Tantra of the Flawless Essence
དྲི་མ་མེད་པའི་ས			immaculate stage
དྲི་མ་མེད་པའི་བཤེས་གཉེན			Vimalamitra
དྲི་མ་མེད་པར་བྱས			washed
དྲི་མ་ཁ་ཟིན་པ			stank
དྲི་མ་ཕྱིས་པ			1 of 4 ma ma
དྲི་མ་སྡུག་པོ			bad smell, foul smell
དྲི་མ་དག་པ་མེད་པ་མ་ཡིན་པ			not deny possibility of purification
དྲི་མ་འཕྱི་བའི			woman who attends to an infant's cleanliness
དྲི་མ་འཕྱི་བའི་མ་མ			child's wet nurse
དྲི་མ་སུན་ཕྱུང			bleached, cleansed
དྲི་མ་སུན་ཕྱུང་བ			washed
དྲི་མ་དང་བྲལ			bleached, cleansed
དྲི་མ་དང་བྲལ་བ			washed
དྲི་མ་དང་བཅས་པ			with smell or stain or defilement
དྲི་མ་སྣོམ་པ			savor, scent, smell
དྲི་མ་ངན་པ			fetid, malodorous, smelly, stench
དྲི་མ་ངན་པོ			stink
དྲི་མ་ཀུན་ཟད་ནས			after all impurities have been put off
དྲི་མ་མི་མངའ			not touched by filth, unblemished, thoroughly pure
དྲི་མ་འགགས་པའི་ནད			disease of obstruction of the bowels
དྲི་དྲི་བཟང			perfume water
དྲི་མས་ནོགས་པ			blemished, stained, spoiled
དྲི་མས་མ་བསླད			not defiled by impurities
དྲི་ལ་འཁོར			bee, that which roves round fragrance
དྲི་ཟའི་གྲོང			mirage, cloud-land, faerie
དྲི་ཟའི་གླུ་དབྱངས			melodies of the dri za musicians
དྲི་ཟའི་ལག་པ			castor oil plant
དྲི་ཟའི་གྲོང་ཁྱེར			castle in the air, 1 of 12 sgyu ma'i dpe, mirage, illusory phenomenon appearing as a reality
དྲི་སྣོམ་པ			smell, inhale an odor
དྲི་འཚོང་བའི་གནས			place where perfumes are sold
དྲིའི་སྲས་པོ			kind of insect believed to grow from smell
དྲིའུ			young mule, SA dre, drel phrug
དྲིབ་ཤིལ			SA dril bu gsil, g.yer kha
དྲིལ			roll, rounded thing, roll of paper, bell, roll down, wrap up, SA 'dril ba, concentrate in
དྲིལ་བ			tightened up, enfold, SA 'dril ba, condensing, to embrace, wrapped in
དྲིལ་བསྒྲགས			proclamation
དྲིལ་བུ			bell
དྲིལ་ཆེན			gong
དྲིལ་ཆུང			small bell
དྲིལ་ཁང			bell tower, belfry
དྲིལ་ལྕེ			tongue of a bell, clapper
དྲིལ་སྒྲ			sound of a bell
དྲིལ་སྒྲོགས			place of justice, ring the bell, publish by ringing a bell
དྲིལ་སྟེགས			bell stand
དྲིལ་སྒྲ་སྒྲོག་པ			chime
དྲིལ་བུའི་སྒྲ			ding-dong
དྲིལ་བསྒྲགས་བྱེད་པ			propagate, publicize
དྲིལ་བུ་གསིལ་བ			ring a bell
དྲིལ་བུ་སོགས་བཀྲོལ་བ			ring
དྲིལ་བུ་གཡེར་ཁ་མ			small bell attached to neck of lhasa lap-dog as an ornament
དྲིལ་བ་ལ			in a nutshell
དྲིལ་སྒྲོགས་པ			publish by ringing a bell
དྲིམ			stump, trunk; stump, trunk of a tree or plant, pollarded
དྲིན			kindness; kindness, favor; benefactor, benefits, kindness, grace, kindness, grace
དྲིན་ཅན			kind, gracious, benevolent, benefactor
དྲིན་ཆེན			gracious; loving, gracious
དྲིན་ལན			gratitude, repaying or returning kindness
དྲིན་ཆེན་བླ་མ			gracious guru
དྲིན་ཆེན་བླ་མ་རྣམས			loving masters
དྲིན་ལན་བསབས			returned kindness, gratitude shown
དྲིན་ལན་དུ			in return for kindness; in return for kindness received
དྲིན་ལན་གསབ			return kindness
དྲིན་ལན་ལོན			return kindness
དྲིན་ལན་པ			be grateful
དྲིན་ལན་འཇལ་བ			show gratitude
དྲིན་ལན་ལོག་འཇལ			evil return for good done, ingratitude, ungrateful return for a service done, to not repay kindness
དྲིན་ལན་ལོག་པ			ingratitude, ungratefulness
དྲིན་ལན་གཞལ་གྱིས་མི་འཁོར་བ			cannot repay his kindness
དྲིན་གྱིས་སྐྱོང			to look after with kindness, to be kind to
དྲིན་ལོག་པ			reverse a favor, return evil for god, ingratitude
དྲིན་མི་གཟོ་བ			ingratitude
དྲིན་བཟང་པོས་སྐྱོང			favors
དྲིན་བཟང་པོས་སྐྱོང་བ			support by benefits
དྲིན་རྗེད་པ			forget kindness received, unmindful of obligations
དྲིན་དྲན་པ			acknowledge a kindness, feel obliged
དྲིན་འོག་ཏུ་གནས			indebted
དྲིན་འཁོར་བར་ཐལ			kindness is repaid
དྲིན་གཟོ་བ			show gratefulness
དྲིན་གཟོ་ཅན			grateful
དྲིན་གཟོ་བའི་སེམས			gratitude
དྲིན་ཆེ་བ			very kind, great boon, greatest benefactor
དྲིན་ཆེ་ཤོས			great benefactor, kindest, principal benefactor
དྲིན་གསོབ་པ			return a kindness
དྲིང			looking to, care, regard, dependence upon, SA drin, bltos pa
དྲིས			asked, an interrogation, ask, SA dri ba, past of 'dri
དྲིས་ལན			epistles, letters, replies, answer to a question
དྲིས་མ			one who has asked, having asked
དྲིས་ནས			having asked
དྲིས་པ			acquaintance, asked, interrogation, SA 'dri ba, ask
དྲིས་པ་གཏན་ལ་ཕབ			decision of questions
དྲིས་པའི་ཐོ			SA skad cha dris pa'i tho
དྲིས་པའི་བརྡ་རྙིང			obsolete word being asked
དྲོ			hot time of the day, lunch, meal taken about noon, noon, midday
དྲོ་འཇམ			tepid, gentle warmth
དྲོ་བ			heat (1 of 4 nges par 'byed pa'i cha dang mthun pa), be warm, SA bro ba
དྲོ་དོད			comfortable accommodation of travellers
དྲོ་གསུམ			3 meals
དྲོ་ལུག			sheep intended for food
དྲོ་པོ			warm
དྲོ་ས			warm place
དྲོ་ཤ			meat intended for food
དྲོ་ཟས			breakfast
དྲོ་བ་རྣོན་པོ			very acrid taste, pungent
དྲོ་བ་ནོན་པོ			very acrid taste, pungent
དྲོ་བར་གྱུར་པ			process of moral development
དྲོ་བཏབ་པ			lunch
དྲོ་ལམ་གཅིག			the time of one meal's journey (about 3 hours)
དྲོད			heat; heat, meditative heat, a sign of success in meditative process, realization of mental addresses, SA rtse mo, thaw, warmth, animal heat
དྲོད་འཇམ			warm, lukewarm
དྲོད་འོངས			coming of the hot season, summer
དྲོད་ཅན			warm; warm, possessed of warmth
དྲོད་དུགས			inflammation from heat
དྲོད་གཤེར			warmth and moisture; sweat, perspiration, warmth and moisture
དྲོད་ཉུལ			matching one's desires, in accordance with design
དྲོད་པ			warm, lukewarm
དྲོད་སྐྱེས			birth through heat and water
དྲོད་སྨན			stimulant
དྲོད་ཚད			warmth of feeling at its peak, temperature
དྲོད་གཤེར་སྐྱེས			moisture-sprung, born out of heat and humidity
དྲོད་གཤེར་ལས་སྐྱེས			birth from heat and moisture, insect, produced by heat and moisture
དྲོད་གཤེར་ལས་སྐྱེས་པ			vermin
དྲོད་སྨན་བཟང་པོ			cardamom, smaller species of cardamom)
དྲོད་སྨན་བཟང་པོ་གསུམ			3 medicinal stimulants (piper longu
དྲོད་སྨན་རྒྱལ་པོ			prince of digestive stimulants, SA tsi hra ka
དྲོད་ཡལ་བ			vanishing of warmth
དྲོད་རིག་པ			science of mysticism, well-versed in measures
དྲོད་སྐྱེད་བྱེད			stimulant
དྲོད་ཕེབས་དུས			warm season, spring
དྲོད་དུགས་བྱ			to apply a warm tug remedy
དྲོད་ཅན་བསྟེན་པ			to take something warm
དྲོགས			packed up, made up into a pack or parcel
དྲོལ			SA 'drol ba
དྲོན་འཇམ			lukewarm; lukewarm, tepid
དྲོན་མ			gentle warmth
དྲོན་མོ			gentle warmth
དྲོན་པོ			SA dro bo
དྲོང			SA 'dren, SA 'dren pa, wild yak
དྲོང་ལང			erection
དྲོང་མ			large basket provided with lid and carried on the back
དྲོང་པོ			erect
དྲོང་པོར			aright
དྲོངས			SA 'dren, SA 'dren pa
དྲོས			noon, midday, SA bros
དྲོས་ཆེན			noon, midday
དྲོས་ཇ			lunch
དྲོས་ན			when it is getting warm
དྲོས་པ			heated, grown warm, cutting cloth to make a dress
དྲུ་བུ			clew, ball
དྲུ་གུ			turks, ball or skein of thread
དྲུ་བུ་འཛིངས་པ			clew of a thread mixed up or confused
དྲུབ་པ			sewn
དྲུབས་པ			sewn
དྲུད			divested, pelican, past of 'drud
དྲུད་དྲུད			pelican
དྲུག			six; turks, six states of existence six, good, symbolic of 6 kinds of taste or 6 quarters
དྲུག་འབུམ			600,000
དྲུག་བརྒྱ			600, 600
དྲུག་ཆ			one-sixth part
དྲུག་ཅུ			60; 60, 60
དྲུག་དཀར			kind of turquoise; superior kind of turquoise
དྲུག་དམར			very fine kind of turquoise supposed to be one-sixth part red in tint
དྲུག་དྲུག			each has six, 6 each
དྲུག་ཁྲི			60,000
དྲུག་མདོ			back joint, spinal joint
དྲུག་པ			sixth; sixth one, sixth
དྲུག་པར			sixthly
དྲུག་པོ			sixth one
དྲུག་སྡེ			early disciples of buddha (dga' bo, nye dga', nabs so, 'dun pa, 'gro mgyogs, 'char ka), class of dissenting monks
དྲུག་སྒྲ			article (pa, ba, ma, po, bo, mo)
དྲུག་སྟོང			6,000; 6000, 6,000
དྲུག་ཞོ			six mule loads of barley grain for one zho
དྲུག་མདོ་བ			follower
དྲུག་ཏུ་མཉེ			to rub with great energy
དྲུག་པ་ཚེས་བཞི			the fourth of the sixth month (ceremony on the 4th day of the 6th Tibetan month)
དྲུག་ཅུ་སྐོར			vrhaspati cycle, cycle of sixty years
དྲུག་ཅུ་ཐམ་པ			60
དྲུག་ཅུ་རེ་གཅིག			61
དྲུག་གི་སྨན			aconite, poison used as medicine
དྲུག་ཆ་གཅིག			one sixth
དྲུག་ལྡན་མ			epithet of goddess gauri
དྲུམ་པ			have a strong desire, long, languish, pine for, passion
དྲུང			his holiness, near to, beside, at, to, title of honor, address of honor, civil officer, official, presence of, near to
དྲུང་འཁོར			lay officials under the government of tibet, official clerks, private secretaries, personal assistants, secretary or clerk, service, lay official (in traditional Tibetan government)
དྲུང་ཆེན			high official
དྲུང་དྲག			superior rank of officials
དྲུང་དུ			near to; at, near to, in front of, before, disposal, presence of, near to
དྲུང་པ			secretary, one standing near, aide-de-camp
དྲུང་ཕུངས			chop the roots
དྲུང་པོ			clever, skilful, prudent, wise, judicious, sensible, sincere, candid, lucidity
དྲུང་རྩིས			secular and monastic officials in the traditional Tibetan *government
དྲུང་སྤྱི			civil officers in general
དྲུང་ཡིག			secretary, clerk, private secretary, writer, copyist, clerk, copyist
དྲུང་འཚོ་བ			physician; private physician
དྲུང་དཀྱུས་མ			inferior official, common clerk
དྲུང་དུ་བསླེབས			arrived in front of
དྲུང་དུ་བསྟན			to show to
དྲུང་དུ་ཕྱིན			to go in front of
དྲུང་དུ་ཡོད་པའི་ཚུལ			presence
དྲུང་དུ་ཕྱིན་པ			to go towards
དྲུང་དུ་བསླེབས་སོང			find oneself in front of
དྲུང་དུ་འགྲོ་བ			go near to
དྲུང་རམས་པ			lowest degree in buddhist literature
དྲུང་འཁོར་ཆེན་པོ			high official
དྲུང་ནས་འབྱིན			drawn from near
དྲུང་ནས་ཕྱུང			drawn out with the roots
དྲུང་གནས་པ			companion, associate
དྲུང་ནམ་མཁའ་བཟང་པོ			a govt secretary of lhasa
དྲུང་སོང་ངེ			brighten up
དྲུང་ན་མོ			imminent, very near, close to, impending
དྲུང་འབྲིང་བ			middle class official
དྲུང་གྲགས་པ			names of officials under phagmo grub hierarchy
དྲུང་ཡིག་པ			clerk, writer
དྲུང་ཡིག་ཆེན་མོ			four heads of the Yigtsang Office in traditional *Tibetan government
དྲུང་ཆེ་ལས་རོགས			deputy secretary
དྲུང་ཆེ་སྐུ་འབྲིང			deputy secretary
དྲུང་ཆེ་སྐུ་གཞོན			under secretary
དྲུང་ཆེ་ཕྱག་སྦྲེལ			joint secretary
དྲུང་ཆ་ཐོན			brighten up
དྲུངས			root disease, tree disease
དྲུངས་བྱེད			gem which purifies water
དྲུངས་པ			clarified, clear; bright, sparkling, clarified, clear, beer
དྲུངས་པོ			bright, sparkling
དྲུངས་ནས་ཕྱང			exterminated from the root, radically cured
དྲུས་མ			millet; foal, millet
དྲྭ་བ			matrix, net
དྲྭ་བ་གཅོད་པ			to cut the net
དྲྭ་བར་གཞུག			to leave in the net
དྲྭ་མ་མཆེད་དགུ			sgra bla named Nine Drama Brothers
དུ			weep, how many, how much, taste, woman of bad morals, at, unto, figure 71, SA ru
དུ་བ			smoke; smoke, fume, weep, smoke hell according to the kalacakra
དུ་དུ			how much, how many, each time
དུ་ཁུག			pipe
དུ་ཁུང			chimney
དུ་མ			several; multiple appearances, many, a lot of, much, various, several, many, multiplicity
དུ་མས			with many
དུ་མཆིས			how much was there?, how many were there?
དུ་རུ			how much, what extent
དུ་སམ			drinks
དུ་སྐད			howl
དུ་སྨུག			brown
དུ་ཐག			tobacco
དུ་ཞག			fog over villages in the morning
དུ་ཞིག			about how much
དུ་ཀུ་ལའི་གོས			silk cloth
དུ་ཀུ་ལའི་རས			silk-cloth
དུ་བའི་ཏོག			a comet
དུ་བའི་དྲེག་པ			soot
དུ་བའི་སྐྱེ་གནས			fire, cloud
དུ་བའི་མདོག་བཟང			1 of 'od bdun pa
དུ་རུ་ཀ			fir tree, place in china
དུ་བ་འཚུབས			hornet
དུ་བ་ཅན			smoky
དུ་བ་པ			very poor people, proletarians, "smoke people"
དུ་བ་འཐུལ་བ			raise smoke
དུ་བ་མི་ཟད་པ			a bon hell
དུ་བ་འཇུག་རིང			comet, long tail of smoke planet
དུ་བ་མཇུག་རིང			comet, 1 of sde brgyad
དུ་བ་ན་བུན			smoke and mist
དུ་ཧར་ནག་པོ			celebrated chinese astronomer
དུ་མ་ཉིད			composite, complexity
དུ་མ་མཇུག་རིང			comet (the long smoke-tailed)
དུབ་ཅན			fatigue
དུབ་པ			scattered energy, wearied, weakened, tiring, futile, be fatigued, be tired, tired out
དུད			gray
དུད་འགྲོ			animals that which walks bending, quadruped, beast, animals (2 kinds are byings na gnas pa, kha 'thor ba)
དུད་འཚོ			village, hamlet
དུད་བལ			soot
དུད་དཔག			fight or dispute among householders, soldiers recruited from among villagers
དུད་གྲངས			number of houses counted by the smoke coming out from each
དུད་ཁ			having the color of smoke, family, household, smoke-emitters, chimney, smoky brown
དུད་ཁུང			chimney
དུད་པ			humble, mildness, humility, respect, homage, to lie, knit, SA dngud pa, stoop, bend, bow down, smoke, soot mixed with butter which is applied to the eye-lashes
དུད་ཚང			household; family, household, family
དུད་འགྲོའི་མདུན་གྱི་རྐང་པ			forefoot
དུད་འགྲོའི་རླིད་བུ			entire skin of an animal
དུད་འགྲོའི་ནད་བཅོས་ཐབས་ཀྱི			veterinary
དུད་འགྲོ་གསོ་བ			feed a beast
དུད་འགྲོ་བཏགས་རྒྱུའི་ཐག་པ			tether
དུད་འགྲོ་འདྲེས་པ			an animal of mixed breed, a cross, mongrel
དུད་འགྲོ་ནང་བཞིན			beastly
དུད་འགྲོ་འབད་པ			breed cattle
དུད་པ་འཁྱིམས			encircling fog
དུད་པ་སྔོན			smoke preceding the flames
དུད་དུད་ཀུ་ཀུ			dove
དུད་སོལ་མ			vetali
དུག			poison; poison, venom
དུག་འཇོམས			twining shrub used as antidote against poison, muispermum cordifolium
དུག་འཕྲོག			poison-repelling, antidote against poison, tree aristolochia indica
དུག་བཅོམ			epithet of buddha
དུག་ཅན			poisonous
དུག་ཆགས			mischievous
དུག་གཉེན			antidote; antidote to poison
དུག་གསུམ			three poisons; 3 poisons, affective behavior patterns, SA 'dod chags, zhe sdang, gti mug three poisons ('dod chags, gti mug, zhe sdang)
དུག་གཟེར			pedicularis megalantha don
དུག་ལྔ			five poisons; five poisons (nga rgyal, 'dod chags, zhe sdang, phrag dog, gti mug)
དུག་ལོ			poisonous leaf, banyan tree ficus religiosa
དུག་ལོག			dress
དུག་མདའ			poisoned arrow, arrow
དུག་ཉུང			holarrhena antidysenterica, kurchi, conessi bark
དུག་པ			old coat or garment patched up and mended, dress, garment
དུག་རྫས			poisonous substances
དུག་རྩ			species of aconite
དུག་སྦྲང			mosquito
དུག་སེལ			that which neutralizes the effect of poison, epithet of mahadeva, medical author of ancient india, fruit of emblic myrobalan
དུག་ཤེལ			that which neutralizes the effect of poison, epithet of mahadeva, medical author of ancient india, fruit of emblic myrobalan
དུག་ཤོག			poisonous paper, daphne bark paper arsenicated to prevent its being eaten by moth
དུག་སློག			clothes; clothes, clothing, garment, robe
དུག་སྨན			aconite
དུག་སྔགས			poison charm, mantra to protect against poison
དུག་སོ			fang
དུག་ཏི			so, thus, in this manner
དུག་རྭ་ཅན			insect having a poison sting
དུག་ལོ་ཅན			alstonia tree
དུག་ལོ་ལྗོན་པའི་མདོ			bon religious work
དུག་དྲག་པ			virulent poison
དུག་འཇོམས་ལྡན			golden eagle which vishnu is said to ride
དུག་ཧ་ལ་ཧ་ལ			deadly poisonous drug
དུག་ཅུ་ནས			early barley
དུག་སྟེར་ཆག་ཚད			sufficient quantity of poison administered to a person
དུག་གི་སྨན་པ			physician using poisonous drugs
དུག་གི་མེ་ཏོག			blue lotus, plant vangueria spinosa, linum usitatissimum
དུག་གི་བྱུག་པ་ཅན			arrow
དུག་ལོག་ཁྲུས་ཁང			laundry
དུག་ལོག་གི་མཐའ་ཤན			hem
དུག་ལོག་གྱོན་བ			dress
དུག་རབ་འཇོམས			lotus, that which destroys the effect of poison, poison destroying tree mimosa sirissa
དུག་སློག་སྐམ་ཐག			clothes line
དུག་སློག་གྱོན་པ			clothe
དུག་སློག་འཚེམ་མཁན			clothier
དུག་གིས་བྱུག་པ་ཅན			whatever has been poisoned or besmeared with poison
དུག་འདོན་མ་བྱས་པ			un-neutralized
དུག་སྣ་དགུ			nine poisons
དུག་ཅན་མཚོ			ocean
དུག་མོ་ཉུང			pycnostelma lateriflorum hemsl. medicinal fruit akin to karaya to stop dysentery or biliousness, kalika plant, mystic word
དུག་མོ་ཉུང་གི་འབྲུ			fine-fruiting barley
དུག་མོ་ཉིང་ཏི་ཤོང་ནོར			fruit of the tree of little poison
དུགས			heat, revenge, grudge, rancor; inflammation, 2 kinds (bsil dugs, drod dugs), gentle warmth, heat, revenge, grudge, rancor
དུགས་པ			make warm, warm, light, kindle
དུལ			1 of 28 astrological terms for harmony of influence in the destiny of a person, SA 'dul ba
དུལ་བ			fertile, discipline, humble
དུལ་གནས			place of conversion, place of one's discipline
དུལ་མ			powdered or pulverized, kind of water color made of pulverized gold and silver
དུལ་མོ			tender-mouthed, tame, manageable, tractable
དུལ་བ་འཛིན			obedient, holding to discipline, one who observes rules of vinaya
དུལ་བ་ལ			early buddhist sage and author
དུལ་བ་ལེགས			good discipline
དུལ་བ་ལྷ			vinitadeva
དུལ་བ་པ			tamer, discipliner
དུལ་བར་འདོད			courage
དུམ			agree, reconcile, SA 'dum pa, small plate or vessel, small quantity, little, bit
དུམ་བྲག			rock-cavern
དུམ་བུ			segment, section, paragraph, a period of time, crevice, bit, chunk, fragment, piece, portion, scrap, chip, splinter, patch, fraction, small piece, part, quantity, part, portion, piece, section, part
དུམ་བུར			piecemeal
དུམ་དུམ			stub
དུམ་པ			some, division, volume
དུམ་པོ			large piece, fragment
དུམ་ཡང			head workman, one who supervises work
དུམ་སུ་འཇུག་པ			take birth, enter into the womb
དུམ་བུ་ཅན			fractional
དུམ་བུ་གསུམ			3 parts, triple division
དུམ་བུ་མིན			entire
དུམ་བུ་མང་པོ་ཅན			composite
དུམ་བུ་གསུམ་པ			SA dur byid
དུམ་བུ་གཉིས་སུ་གཅོད་པ			intersect
དུམ་ཅུ་པ་སུམ་རྟགས			abbr. of work on alphabet
དུམ་ཙམ་སྡོད			wait just a short whole
དུམ་བུར་དགེས་པ			divide into pieces, cut up, cut open
དུམ་བུར་གྱུར་པ			divided into parts
དུམ་བུར་གཤོག་པ			cut into pieces
དུམ་བུར་གསིལ་བ			cut to pieces
དུམ་བུར་བསིལ་ཏོ			cut into pieces
དུམ་བུར་འཐུབ་པ			a splitter
དུམ་བུར་འཐུབ་པ་པོ			one who cuts into pieces
དུམ་བུར་གཅོག་པ			break into pieces, break, cut to pieces
དུམ་བུར་བྱེད་པ			break, cut to pieces, divide
དུམ་བུར་གཅོད་པ			break, cut to pieces
དུམ་སྐྱེ་མ			khandaroha, name of a yogini or dakini
དུམ་རེ་ཡེངས་པ			occasional wandering
དུམ་པ་སྟེ			somewhat, it being a little
དུན་པ			diligence, assiduity; great diligence, assiduity
དུང			conch shell; shell, conch, white conch, trumpet, ritual objects, 1 of 8 sman bla, conch-shell (used as an offering vessel or horn), conch shell
དུང་འབྲས			kind of stone which joins fracture
དུང་འཁོར			conch-shell ornament worn on wrist by tibetan women
དུང་བར			decently
དུང་ཆེན			large trumpets made of copper or brass used in religious services, human skull trumpet
དུང་ཆོལ			shell used in the place of dice
དུང་ཆོས			religious service with the music of the church shell-trumpets, damning of religious faith
དུང་དབྱི			white lynx
དུང་དཀར			sea shell, symbol of blessedness of turning to the right
དུང་དམར			red conch-shell, conch-shell vermillion dyed
དུང་དུག			poison of the conch-shell
དུང་དུང			staggering, reeling, loitering, wavering, yearning
དུང་ཁང			bone-mansion, conch palace, metaphor for the skull or kapala
དུང་ཁྲ			sgra bla White Hawk
དུང་ལུང			a sacred place in tibet
དུང་མཆོད			conch shell
དུང་མཆོག			SA dung dkar g.yas 'khyil
དུང་མཁན			SA dung bzo ba
དུང་ངེ			growth of real attachment or regard
དུང་པན			basin; basin, pot, washing bowl, (chinese word tibetanized)
དུང་ཕོར			conch shell
དུང་ཕྲེང			conch necklace
དུང་ཕྱུར			one hundred million, 100 millions
དུང་རྡོ			fossil-shell
དུང་རྣ			conch earrings
དུང་སེམས			white heart, sincerity, candidness
དུང་སྐད			sound of the conch-shell trumpet
དུང་སྐྱོང			a naga raja who resides in the ocean and protects the shells
དུང་ཚང			family
དུང་ཡིག			conch shell letters written in white ink
དུང་འབུད་པ			blow a shell
དུང་ལྡན་ཐལ་བའི			1 of thal ba bcu gsum
དུང་ལྡན་ཐལ་བའི་ལྷ			Deity of the Thalwa Who has the Conch-Shell
དུང་ཚེར་མ་ཅན			horned conch-shell or one with bristle-like excrescences
དུང་རྭ་བ་ཅན			horned conch-shell or one with bristle-like excrescences
དུང་མདོག་ཅན			possessed of conch-shell color
དུང་ཕྱུར་བཅུ			1,000,000,000
དུང་ཕྱུར་གཅིག			100,000,000
དུང་ངེ་བ			continual; constant, continual
དུང་དང་རྒྱ་གླིང་གི་བཟོ་ལྟ་འདྲ་པོ			cone
དུང་མཚོ་དཀར་མོ			a great white ocean abounding in conch-shells
དུང་གཡོན་འཁྱིལ			ordinary conch-shell whose coil is from left to right
དུང་ལོ་ལྗོན་པའི་མདོ			a bon religious work
དུང་དཀར་གཡས་འཁྱིལ			conch-shell with its coil reverting to the right instead of to the left, precious white conch whose spiral turns to the right (symbolizes the sound of dharma which can be heard in all directions), conch-shell with its whorls turning to the right, right-whorled conch-shell
དུང་དཀར་རག་གཤོག			conch-shell trumpet or vessel mounted with brass
དུང་དཀར་རག་གཤོག་མ			white conch with brass wings
དུང་གཡས་འཁྱིལ			SA dung dkar g.yas 'khyil
དུང་ཅན་མ			a mkha' 'gro ma, sprite, thief's flower tree
དུང་གི་ལག			arm adorned with the conch-shell
དུང་གི་ཚོགས			series of conch-shells
དུང་གི་ལྡེམ་ཤིང			birch tree
དུང་གི་ལྡེམ་ཤིང་དཀར་པོ			white wood tree to make images whose wood resembles a conch-shell in appearance
དུང་གི་ཐོར་ཅོག་ཅན			4th cent. AD tibetan physician
དུང་གི་ལག་འཁོར			conch-shell ornament worn on wrist by tibetan women
དུང་དུང་བྱེད་པ			yearn
དུངས་པ			love; love, SA gdungs pa
དུར			tomb, grave; tomb, grave, funerary rites for the dead, rites
དུར་བ			pennisetum flaccidum griseb. fine green sward grass, one of 8 auspicious objects of the hindus, dispose of the dead, keep a dead body, tomb, grave, hurry, hasten, kind of grass, grass, cynodon dactylon
